T  (s),T1,T2,T3,One,Two,Three,Four,Five,Six,Seven,Eight,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
3034.402100,26.985613,22.500856,27.345375,-4415.994141,-5518.361328,-6344.982910,-7010.145508,-7547.065918,-6779.186523,-5367.503906,-4361.324707,1.165585,1.165533,1.165138,1.165174,1.164764,1.165265,1.165593,1.165933,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.670953,2.088074,2.400856,2.652545,2.855708,2.565153,2.030991,1.650267
3037.666016,26.997028,22.510721,27.346062,-4323.861328,-5448.259277,-6328.567871,-7032.764648,-7586.741699,-6803.215332,-5316.330566,-4248.058105,1.165619,1.165585,1.165127,1.165151,1.164739,1.165242,1.165584,1.165941,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.636091,2.061548,2.394645,2.661104,2.870721,2.574245,2.011628,1.607408
3040.920898,26.997082,22.513906,27.343876,-4258.499512,-5406.754395,-6333.726074,-7081.242676,-7639.868652,-6822.089355,-5257.254883,-4155.014648,1.165626,1.165573,1.165120,1.165127,1.164742,1.165267,1.165588,1.165951,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.611359,2.045843,2.396597,2.679447,2.890823,2.581387,1.989275,1.572202
3044.185059,27.015165,22.498734,27.345125,-4210.282227,-5396.605957,-6386.346191,-7171.001953,-7719.922363,-6865.746094,-5194.875977,-4073.328857,1.165652,1.165587,1.165122,1.165135,1.164716,1.165270,1.165623,1.165972,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.593114,2.042003,2.416508,2.713411,2.921115,2.597906,1.965671,1.541293
3047.440918,27.004230,22.510284,27.345812,-4158.950195,-5366.333984,-6395.680176,-7223.521484,-7762.818359,-6899.420898,-5170.927734,-4006.060791,1.165624,1.165537,1.165065,1.165051,1.164652,1.165230,1.165617,1.165904,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.573691,2.030549,2.420039,2.733283,2.937346,2.610648,1.956609,1.515840
3050.701904,26.983212,22.516403,27.345312,-4142.916992,-5410.070312,-6497.925293,-7331.461914,-7810.319336,-6916.622559,-5122.412109,-3948.071045,1.165581,1.165526,1.165114,1.165135,1.164724,1.165277,1.165676,1.165974,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.567624,2.047098,2.458728,2.774127,2.955320,2.617157,1.938252,1.493897
3053.968018,26.992121,22.500294,27.346874,-4116.746094,-5417.923828,-6542.570312,-7372.394043,-7849.123535,-6951.280273,-5086.966309,-3901.535156,1.165665,1.165587,1.165128,1.165204,1.164870,1.165323,1.165691,1.165992,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.557721,2.050070,2.475621,2.789615,2.970003,2.630271,1.924840,1.476288
3057.230957,26.981504,22.476131,27.350250,-4098.196289,-5404.695312,-6529.281738,-7371.655762,-7851.692383,-6923.291016,-5035.422852,-3851.268066,1.165705,1.165594,1.165131,1.165249,1.164913,1.165393,1.165687,1.165981,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.550702,2.045064,2.470592,2.789335,2.970975,2.619680,1.905336,1.457268
3060.482910,27.002256,22.492428,27.354687,-4070.577148,-5404.633789,-6553.904297,-7406.923828,-7869.323242,-6878.301270,-4947.666992,-3800.578125,1.165691,1.165561,1.165134,1.165211,1.164875,1.165396,1.165729,1.165965,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.540252,2.045041,2.479909,2.802680,2.977646,2.602657,1.872131,1.438088
3063.737061,26.997829,22.518652,27.347813,-4019.585449,-5360.458496,-6522.247070,-7399.378418,-7866.069824,-6839.802246,-4891.765625,-3750.825684,1.165685,1.165572,1.165105,1.165158,1.164891,1.165403,1.165725,1.165958,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.520957,2.028326,2.467931,2.799825,2.976415,2.588089,1.850978,1.419262
3066.991943,26.977131,22.512720,27.346188,-3986.869629,-5349.054199,-6532.032227,-7402.893066,-7865.090332,-6828.636719,-4836.690918,-3720.975342,1.165704,1.165635,1.165161,1.165216,1.164999,1.165500,1.165801,1.166012,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.508578,2.024010,2.471633,2.801155,2.976044,2.583864,1.830139,1.407967
3070.253906,26.988546,22.510347,27.349125,-3982.549316,-5337.187500,-6507.067383,-7372.890137,-7858.812988,-6837.583984,-4848.801270,-3692.816162,1.165715,1.165570,1.165118,1.165267,1.165044,1.165509,1.165757,1.166007,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.506943,2.019520,2.462187,2.789803,2.973669,2.587250,1.834721,1.397312
3073.502930,26.980972,22.504789,27.348625,-3982.208008,-5375.772949,-6544.495117,-7369.312500,-7854.505859,-6826.125488,-4833.827148,-3662.224121,1.165742,1.165634,1.165202,1.165386,1.165188,1.165579,1.165786,1.166006,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.506814,2.034120,2.476349,2.788449,2.972040,2.582914,1.829055,1.385736
3076.760986,26.970463,22.511721,27.349688,-3962.755859,-5351.858398,-6503.404297,-7315.517578,-7832.448730,-6843.436523,-4842.401855,-3644.025391,1.165673,1.165576,1.165162,1.165415,1.165257,1.165598,1.165755,1.165971,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.499454,2.025071,2.460801,2.768094,2.963693,2.589464,1.832300,1.378850
3080.020020,26.970463,22.526394,27.348938,-3976.362305,-5394.916992,-6516.672363,-7302.405762,-7817.503418,-6808.513184,-4791.144531,-3609.614502,1.165700,1.165595,1.165174,1.165430,1.165301,1.165643,1.165789,1.165989,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.504602,2.041364,2.465821,2.763132,2.958038,2.576250,1.812905,1.365830
3083.277100,26.965876,22.545689,27.351688,-3948.242187,-5356.277832,-6493.851562,-7282.477051,-7799.480957,-6783.090332,-4741.377441,-3580.183350,1.165694,1.165610,1.165187,1.165440,1.165324,1.165636,1.165805,1.165997,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.493962,2.026744,2.457186,2.755592,2.951219,2.566630,1.794073,1.354693
3086.534912,26.964701,22.551308,27.351812,-3926.892334,-5350.621582,-6493.464355,-7275.943848,-7793.929687,-6739.517090,-4680.487793,-3554.162354,1.165691,1.165607,1.165195,1.165459,1.165305,1.165653,1.165782,1.165940,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.485883,2.024603,2.457040,2.753119,2.949118,2.550143,1.771034,1.344847
3089.791016,26.971903,22.547186,27.350563,-3889.419678,-5313.308105,-6447.833984,-7241.709473,-7762.994629,-6711.333008,-4653.307129,-3529.474121,1.165678,1.165567,1.165168,1.165391,1.165329,1.165638,1.165827,1.165975,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.471704,2.010484,2.439774,2.740166,2.937413,2.539478,1.760749,1.335505
3093.051025,26.979797,22.551182,27.351437,-3881.673828,-5305.962402,-6434.181641,-7208.886230,-7737.178223,-6684.348145,-4629.243164,-3511.403076,1.165710,1.165595,1.165192,1.165472,1.165322,1.165637,1.165791,1.165951,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.468773,2.007705,2.434608,2.727746,2.927644,2.529267,1.751643,1.328668
3096.309082,26.977451,22.560299,27.350250,-3869.760254,-5298.164062,-6401.468750,-7160.129883,-7696.032227,-6668.013184,-4623.015625,-3497.510742,1.165674,1.165569,1.165167,1.165467,1.165379,1.165666,1.165774,1.165911,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.464265,2.004754,2.422230,2.709297,2.912075,2.523087,1.749287,1.323411
3099.563965,26.992920,22.547686,27.352751,-3871.839111,-5302.127930,-6400.048340,-7138.306641,-7667.241211,-6648.461914,-4604.403809,-3481.417236,1.165640,1.165528,1.165117,1.165441,1.165360,1.165662,1.165718,1.165854,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.465052,2.006254,2.421692,2.701039,2.901181,2.515688,1.742244,1.317322
3102.824951,27.001829,22.514717,27.350750,-3859.036621,-5286.003906,-6368.427734,-7103.715332,-7644.966797,-6618.269043,-4567.916504,-3458.244141,1.165602,1.165506,1.165099,1.165420,1.165381,1.165653,1.165704,1.165889,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.460208,2.000153,2.409727,2.687950,2.892753,2.504264,1.728438,1.308553
3106.077881,26.994947,22.522274,27.350750,-3855.043945,-5294.447754,-6382.522461,-7108.724609,-7637.026367,-6584.655762,-4521.687500,-3437.265625,1.165588,1.165464,1.165074,1.165390,1.165348,1.165631,1.165745,1.165844,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.458697,2.003348,2.415061,2.689846,2.889748,2.491545,1.710946,1.300615
3109.339111,26.992174,22.535072,27.354000,-3815.453613,-5257.496582,-6355.174805,-7078.180176,-7602.272949,-6561.576172,-4507.686035,-3424.748779,1.165613,1.165530,1.165135,1.165447,1.165394,1.165679,1.165799,1.165907,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.443716,1.989366,2.404713,2.678288,2.876598,2.482812,1.705648,1.295879
3112.597900,26.980865,22.545750,27.351938,-3795.709229,-5227.949219,-6306.312988,-7026.779785,-7554.772461,-6511.557617,-4486.166504,-3411.509033,1.165646,1.165570,1.165160,1.165474,1.165432,1.165731,1.165788,1.165895,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.436245,1.978186,2.386224,2.658839,2.858624,2.463886,1.697505,1.290869
3115.856934,26.992601,22.550182,27.357187,-3794.547119,-5224.385742,-6282.490234,-6994.160156,-7518.920410,-6454.445801,-4437.160645,-3395.612549,1.165607,1.165516,1.165153,1.165470,1.165442,1.165725,1.165826,1.165847,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.435806,1.976837,2.377210,2.646496,2.845058,2.442276,1.678962,1.284854
3119.113037,26.996387,22.535198,27.355312,-3790.632324,-5214.036133,-6266.412109,-6966.610840,-7493.261230,-6438.804687,-4427.913086,-3375.385742,1.165654,1.165580,1.165182,1.165536,1.165472,1.165786,1.165842,1.165951,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.434324,1.972921,2.371126,2.636072,2.835350,2.436357,1.675463,1.277201
3122.368896,27.006844,22.513594,27.355749,-3777.050781,-5221.569824,-6283.235840,-6972.747559,-7473.091797,-6405.246094,-4396.909668,-3363.560303,1.165643,1.165581,1.165194,1.165507,1.165503,1.165797,1.165847,1.165913,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.429185,1.975772,2.377492,2.638394,2.827717,2.423659,1.663731,1.272726
3125.625000,27.016127,22.471947,27.358875,-3745.815918,-5185.617676,-6251.666504,-6950.729492,-7456.603516,-6356.915527,-4353.860352,-3348.658203,1.165611,1.165502,1.165105,1.165458,1.165455,1.165734,1.165825,1.165863,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.417366,1.962168,2.365546,2.630063,2.821479,2.405371,1.647442,1.267087
3128.885986,26.999695,22.478815,27.357687,-3734.889160,-5172.041016,-6235.734863,-6942.687012,-7438.847168,-6322.476562,-4339.531250,-3335.945312,1.165642,1.165558,1.165141,1.165508,1.165496,1.165813,1.165837,1.165882,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.413232,1.957031,2.359518,2.627020,2.814760,2.392340,1.642020,1.262277
3132.139893,27.009991,22.475756,27.358000,-3703.559814,-5141.807617,-6201.359375,-6899.838867,-7397.363770,-6301.487305,-4327.567383,-3326.391846,1.165659,1.165609,1.165174,1.165551,1.165571,1.165866,1.165863,1.165926,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.401377,1.945591,2.346511,2.610806,2.799063,2.384398,1.637493,1.258662
3135.396973,27.023113,22.462269,27.355938,-3703.120850,-5129.206543,-6183.492187,-6874.941895,-7369.210449,-6238.520996,-4285.236328,-3313.185547,1.165653,1.165611,1.165166,1.165503,1.165509,1.165832,1.165874,1.165882,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.401211,1.940823,2.339750,2.601386,2.788410,2.360573,1.621476,1.253665
3138.650879,27.027542,22.462894,27.356937,-3692.245605,-5121.073242,-6168.391602,-6849.998047,-7337.647949,-6217.536133,-4273.723145,-3304.645264,1.165640,1.165568,1.165203,1.165542,1.165497,1.165829,1.165868,1.165890,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.397096,1.937745,2.334037,2.591947,2.776468,2.352632,1.617119,1.250433
3141.907959,27.023861,22.478254,27.357063,-3677.999756,-5109.296875,-6158.304687,-6838.879395,-7319.521484,-6166.637695,-4230.727051,-3292.024170,1.165656,1.165567,1.165180,1.165562,1.165570,1.165834,1.165867,1.165883,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.391706,1.933289,2.330220,2.587740,2.769608,2.333373,1.600850,1.245658
3145.170898,27.029728,22.506165,27.361000,-3667.705811,-5098.175781,-6147.797363,-6822.157715,-7294.065918,-6160.208496,-4230.872559,-3285.343750,1.165651,1.165564,1.165137,1.165492,1.165524,1.165815,1.165828,1.165870,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.387811,1.929081,2.326244,2.581413,2.759976,2.330940,1.600905,1.243130
3148.424072,27.024075,22.491991,27.362875,-3639.351562,-5063.494141,-6107.727051,-6783.569824,-7259.775879,-6123.937500,-4217.557617,-3284.780029,1.165621,1.165566,1.165190,1.165506,1.165518,1.165814,1.165842,1.165855,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.377082,1.915958,2.311082,2.566812,2.747002,2.317216,1.595867,1.242917
3151.680908,27.003376,22.505976,27.360687,-3637.664307,-5049.459961,-6062.101074,-6739.438477,-7215.140625,-6086.822266,-4193.792969,-3271.700195,1.165637,1.165547,1.165116,1.165521,1.165508,1.165795,1.165803,1.165857,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.376443,1.910648,2.293818,2.550113,2.730112,2.303172,1.586875,1.237967
3154.931885,26.989613,22.518776,27.358437,-3632.632080,-5043.843750,-6053.691895,-6710.931641,-7178.662598,-6042.999512,-4176.897949,-3266.022705,1.165626,1.165511,1.165117,1.165515,1.165538,1.165805,1.165795,1.165838,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.374539,1.908523,2.290636,2.539326,2.716310,2.286590,1.580482,1.235819
3158.195068,26.976597,22.526020,27.359062,-3622.323730,-5018.755859,-6026.137207,-6675.934082,-7134.414551,-6034.073730,-4180.648437,-3260.820801,1.165648,1.165573,1.165181,1.165537,1.165552,1.165846,1.165874,1.165887,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.370639,1.899030,2.280209,2.526083,2.699566,2.283212,1.581901,1.233851
3161.445068,26.982199,22.538944,27.360374,-3611.420166,-5005.775879,-5979.589355,-6625.895020,-7090.095703,-6002.080078,-4186.015137,-3262.499023,1.165591,1.165523,1.165109,1.165493,1.165546,1.165812,1.165772,1.165861,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.366513,1.894118,2.262596,2.507150,2.682797,2.271106,1.583932,1.234486
3164.705078,26.968542,22.547562,27.360125,-3612.465820,-4996.560059,-5964.829102,-6585.160645,-7042.891113,-5951.752441,-4156.664551,-3249.640869,1.165608,1.165534,1.165136,1.165487,1.165548,1.165835,1.165813,1.165814,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.366909,1.890631,2.257011,2.491736,2.664935,2.252063,1.572826,1.229620
3167.965088,26.967209,22.551182,27.361750,-3605.098633,-4979.653320,-5925.477539,-6558.880859,-7018.811523,-5888.395996,-4101.664062,-3241.359375,1.165616,1.165567,1.165138,1.165551,1.165565,1.165860,1.165814,1.165838,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.364121,1.884234,2.242121,2.481792,2.655824,2.228090,1.552014,1.226487
3171.222900,26.980225,22.557739,27.360624,-3609.161865,-4993.339355,-5949.366211,-6575.085937,-7012.059082,-5846.453613,-4061.638672,-3230.101562,1.165627,1.165533,1.165127,1.165503,1.165599,1.165879,1.165846,1.165849,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.365658,1.889413,2.251160,2.487924,2.653269,2.212219,1.536870,1.222227
3174.479004,26.986198,22.560236,27.361626,-3576.304199,-4955.285156,-5935.646973,-6565.897949,-7008.209473,-5842.696777,-4040.364990,-3220.673584,1.165645,1.165564,1.165182,1.165568,1.165580,1.165881,1.165840,1.165885,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.353225,1.875013,2.245969,2.484447,2.651812,2.210798,1.528820,1.218660
3177.729980,26.984758,22.567541,27.361563,-3565.287842,-4948.177246,-5940.146973,-6561.753418,-6996.732910,-5834.054687,-4019.956787,-3222.670410,1.165617,1.165543,1.165143,1.165548,1.165579,1.165813,1.165802,1.165824,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.349057,1.872324,2.247672,2.482879,2.647470,2.207528,1.521098,1.219415
3180.989990,26.985666,22.512594,27.358562,-3548.836426,-4931.527344,-5924.064453,-6538.520508,-6966.687012,-5794.457520,-4017.330811,-3209.853027,1.165640,1.165553,1.165222,1.165579,1.165588,1.165915,1.165875,1.165851,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.342832,1.866024,2.241586,2.474088,2.636101,2.192545,1.520104,1.214565
3184.248047,26.981878,22.515593,27.363001,-3534.799561,-4904.266602,-5888.950684,-6508.513184,-6937.293945,-5752.084473,-3977.874023,-3201.344727,1.165649,1.165578,1.165204,1.165586,1.165610,1.165931,1.165894,1.165873,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.337521,1.855708,2.228300,2.462734,2.624979,2.176512,1.505174,1.211346
3187.507080,26.985399,22.508974,27.363625,-3534.642334,-4907.394531,-5889.856445,-6506.844727,-6923.771973,-5700.368652,-3945.241699,-3200.291748,1.165601,1.165529,1.165153,1.165545,1.165566,1.165856,1.165833,1.165808,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.337461,1.856892,2.228642,2.462103,2.619862,2.156943,1.492826,1.210947
3190.763916,26.976864,22.521275,27.362688,-3522.453857,-4893.760254,-5897.479004,-6518.904297,-6926.276367,-5653.380371,-3893.520508,-3187.590576,1.165581,1.165509,1.165154,1.165502,1.165532,1.165811,1.165815,1.165805,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.332849,1.851733,2.231527,2.466666,2.620810,2.139163,1.473256,1.206141
3194.020020,26.949604,22.527081,27.362375,-3513.668945,-4880.384277,-5898.776367,-6515.615723,-6912.108398,-5627.588379,-3876.137451,-3183.281494,1.165623,1.165590,1.165202,1.165562,1.165574,1.165869,1.165844,1.165844,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.329525,1.846672,2.232018,2.465421,2.615449,2.129404,1.466678,1.204511
3197.275879,26.940483,22.517529,27.364813,-3496.519287,-4866.918457,-5899.292480,-6517.514160,-6903.445312,-5621.548828,-3881.466309,-3183.453613,1.165567,1.165521,1.165121,1.165527,1.165557,1.165867,1.165831,1.165841,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.323036,1.841577,2.232213,2.466140,2.612171,2.127119,1.468695,1.204576
3200.541016,26.927999,22.534136,27.360624,-3477.448486,-4837.508789,-5855.293457,-6486.183105,-6876.646973,-5584.723633,-3856.330566,-3173.587891,1.165633,1.165581,1.165164,1.165526,1.165573,1.165913,1.165869,1.165874,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.315820,1.830448,2.215564,2.454285,2.602031,2.113184,1.459184,1.200843
3203.792969,26.947365,22.556803,27.361750,-3483.603516,-4838.766602,-5858.588867,-6468.527832,-6845.836914,-5530.565430,-3830.074219,-3167.371094,1.165613,1.165565,1.165183,1.165577,1.165563,1.165920,1.165865,1.165821,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.318149,1.830924,2.216811,2.447604,2.590373,2.092692,1.449249,1.198491
3207.050049,26.939789,22.569290,27.363438,-3463.178955,-4812.245605,-5824.207031,-6462.588379,-6828.170410,-5462.153809,-3796.421631,-3161.288330,1.165614,1.165567,1.165153,1.165570,1.165619,1.165966,1.165865,1.165870,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.310420,1.820889,2.203802,2.445357,2.583688,2.066806,1.436515,1.196189
3210.305908,26.959368,22.548185,27.368063,-3452.490723,-4791.534180,-5811.610840,-6437.757324,-6805.294922,-5429.524414,-3767.401611,-3148.187744,1.165636,1.165595,1.165170,1.165563,1.165631,1.165932,1.165881,1.165890,6.000000,3.000000,0.000000,50.000000,480.000000,27.000000,1.306376,1.813052,2.199035,2.435961,2.575032,2.054459,1.425534,1.191232
