T  (s),CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Inj.,Val.
2653.379883,4230.157227,4466.719727,4003.810303,-504.002991,-1474.598267,-1544.039429,-1043.192505,-3028.675293,5.0,1.0
2656.919922,4229.040039,4466.629395,4003.961182,-506.636169,-1475.700562,-1547.026245,-1042.957764,-3023.060059,5.0,1.0
2660.419922,4228.464355,4465.449219,4007.207275,-509.193573,-1477.686279,-1549.648437,-1045.275635,-3008.229248,5.0,1.0
2663.919922,4228.085449,4465.666016,4002.851562,-507.98233,-1482.71814,-1548.835449,-1046.63269,-3026.799561,5.0,1.0
2667.419922,4227.068848,4465.774414,4004.560303,-513.055969,-1481.100464,-1551.016357,-1046.240112,-3025.793457,5.0,1.0
2670.969971,4228.493164,4463.861816,4004.746094,-515.478638,-1478.164673,-1553.628418,-1048.128296,-3029.954346,5.0,1.0
2674.469971,4226.972168,4462.76416,4003.94458,-512.269104,-1486.055908,-1555.272705,-1051.929321,-3029.050537,5.0,1.0
2677.969971,4226.989258,4462.447754,4004.216064,-516.925781,-1486.723633,-1556.819092,-1051.46582,-3028.291016,5.0,1.0
2681.469971,4226.591309,4461.795898,4004.162842,-521.223694,-1487.86499,-1558.139282,-1055.062134,-3034.750488,5.0,1.0
2684.969971,4223.835937,4462.179687,4003.963379,-522.259155,-1488.210815,-1559.69812,-1054.194824,-3035.262207,5.0,1.0
2688.469971,4223.819824,4461.275879,4003.588867,-523.011719,-1488.751099,-1561.354248,-1054.512329,-3034.219238,5.0,1.0
2692.0,4224.163574,4460.842773,4003.24585,-522.448914,-1491.570435,-1561.501099,-1058.826416,-3034.160889,5.0,1.0
2695.530029,4225.744629,4459.498047,4002.180176,-524.186279,-1493.197632,-1563.603027,-1058.849365,-3039.600342,5.0,1.0
2699.070068,4230.64502,4459.42627,4002.951416,-527.147034,-1497.491577,-1568.793701,-1063.101685,-3037.635254,5.0,1.0
2702.570068,4216.655762,4458.756348,4002.196777,-523.344604,-1494.923706,-1566.620239,-1061.568359,-3035.139648,5.0,1.0
2706.070068,4216.412598,4460.410156,4002.885254,-529.136597,-1495.322266,-1568.777344,-1065.583862,-3054.76709,5.0,1.0
2709.530029,4212.769043,4458.421875,4002.469482,-530.806152,-1497.427002,-1571.302246,-1060.160278,-3035.916016,5.0,1.0
2712.969971,4209.844727,4457.534668,4002.333496,-530.997803,-1499.535645,-1567.957031,-1066.473022,-3036.159912,5.0,1.0
2716.469971,4208.929199,4456.250488,4000.986816,-528.132874,-1500.020874,-1571.339355,-1066.769531,-3037.577148,5.0,1.0
2719.969971,4206.843262,4456.056152,4002.092285,-534.189026,-1501.110962,-1574.706421,-1062.045288,-3033.634033,5.0,1.0
2723.469971,4220.714355,4453.709961,4003.278076,-538.128174,-1503.870483,-1569.563354,-1065.875122,-3041.594238,5.0,1.0
2726.969971,4220.994141,4455.103027,4001.45459,-535.236633,-1500.310303,-1576.757446,-1061.016846,-3040.252686,5.0,1.0
2730.469971,4221.135742,4454.466309,4003.105225,-536.242554,-1504.745117,-1574.866333,-1065.649414,-3046.131348,5.0,1.0
2733.969971,4220.023437,4453.230469,4001.94751,-536.768311,-1506.881226,-1575.532837,-1071.911865,-3045.24292,5.0,1.0
2737.469971,4220.565918,4451.830078,4002.68335,-543.250427,-1504.678345,-1580.178955,-1072.622314,-3059.879883,5.0,1.0
2741.030029,4220.446289,4451.387207,4000.846191,-541.337708,-1507.825684,-1582.19397,-1067.829224,-3042.533447,5.0,1.0
2744.530029,4221.287598,4452.475586,4000.596191,-543.301941,-1509.562988,-1577.931274,-1068.111206,-2998.205566,5.0,1.0
2748.070068,4216.353516,4451.635742,4000.980469,-545.538574,-1505.072388,-1580.643188,-1076.737671,-2995.980713,5.0,1.0
2751.570068,4168.255371,4450.991699,4001.585449,-541.807922,-1510.4552,-1586.842529,-1076.080566,-3001.626221,5.0,1.0
2755.129883,4205.994629,4449.845703,4002.758301,-549.205444,-1509.936768,-1587.062012,-1076.21228,-3015.429199,5.0,1.0
2758.629883,4206.13916,4450.052246,4002.248291,-549.572327,-1514.216309,-1585.448608,-1080.768433,-3054.925781,5.0,1.0
2762.129883,4206.831055,4448.631836,4001.154053,-549.909302,-1514.000977,-1589.580078,-1081.912842,-3055.915527,5.0,1.0
2765.629883,4205.115234,4447.885742,4001.237549,-551.593445,-1516.983887,-1587.414185,-1080.885254,-3044.418701,5.0,1.0
2769.129883,4205.040039,4447.940918,4001.04541,-553.168701,-1514.59668,-1591.795044,-1081.477417,-3057.027588,5.0,1.0
2772.629883,4217.854004,4447.467285,4001.937256,-553.569824,-1517.779663,-1593.165527,-1085.102173,-3059.029541,5.0,1.0
2776.280029,4218.983887,4446.73584,4001.034668,-552.481873,-1516.607666,-1593.87915,-1078.561646,-3056.309814,6.0,2.0
2779.820068,4218.08252,4445.809082,4000.217773,-555.877075,-1520.33313,-1591.024902,-1095.752441,-3055.79541,6.0,2.0
2783.280029,4217.692871,4445.201172,3999.255859,-555.640381,-1519.340942,-1593.927002,-1082.305786,-3060.513916,6.0,2.0
2786.820068,4217.684082,4442.069336,4000.251465,-558.85791,-1515.61792,-1595.31897,-1083.718384,-3060.649902,6.0,2.0
2790.379883,4203.606934,4444.316895,3998.679443,-557.956482,-1521.500244,-1596.929687,-1085.144409,-3063.996826,6.0,2.0
2793.879883,4203.286621,4444.082031,3998.361084,-558.915894,-1523.022461,-1599.416382,-1086.370239,-3066.079102,6.0,2.0
2797.379883,4203.668457,4442.78125,3997.811279,-560.46582,-1524.529785,-1601.798218,-1088.760742,-3069.072754,6.0,2.0
2800.919922,4203.027344,4442.077637,3997.683838,-562.467224,-1525.8125,-1596.991943,-1090.139282,-3067.4646,6.0,2.0
2804.419922,4203.049805,4441.674805,3997.761719,-563.118896,-1524.259521,-1604.046265,-1088.944092,-3067.651611,6.0,2.0
2807.969971,4202.477539,4441.019531,3999.129639,-563.520508,-1527.215088,-1601.977661,-1091.018677,-3069.866455,6.0,2.0
2811.469971,4202.14502,4440.879395,3997.636475,-564.661438,-1527.813354,-1602.863525,-1091.623047,-3067.763184,6.0,2.0
2814.969971,4216.57373,4440.661621,3998.666504,-563.777893,-1530.028198,-1602.041748,-1086.453003,-3066.377441,6.0,2.0
2818.469971,4216.397461,4440.197266,3997.857666,-564.697388,-1526.911255,-1600.610962,-1090.009521,-3065.568848,6.0,2.0
2821.969971,4215.549805,4439.699219,3997.255127,-563.669312,-1527.252319,-1600.369385,-1090.757568,-3064.932129,6.0,2.0
2825.469971,4214.752441,4438.493652,3959.643555,-566.14978,-1526.685181,-1600.967407,-1088.641479,-3068.243408,6.0,2.0
2828.969971,4214.759766,4438.465332,3997.613281,-565.222473,-1527.200928,-1595.161621,-1091.82959,-3070.165527,6.0,2.0
2832.469971,4214.555664,4437.80957,3997.675537,-564.039368,-1524.869873,-1600.456787,-1089.085693,-3071.322754,6.0,2.0
2836.030029,4214.517578,4437.502441,3991.634277,-568.311279,-1529.363037,-1602.260742,-1098.414917,-3074.493164,6.0,2.0
2839.570068,4215.445801,4437.941406,3998.067383,-568.753662,-1524.216553,-1604.971313,-1097.56311,-3080.684326,6.0,2.0
2843.129883,4215.411133,4436.358887,3999.120605,-569.896179,-1533.316284,-1610.212158,-1095.874756,-3083.602783,6.0,2.0
2846.629883,4215.034668,4405.656738,3998.540039,-572.905579,-1535.68335,-1611.467407,-1099.629272,-3083.165527,6.0,2.0
2850.169922,4203.461426,4434.475098,3998.957031,-570.798828,-1532.896362,-1615.005615,-1103.197388,-3083.151855,6.0,2.0
2853.719971,4201.761719,4434.903809,3999.442627,-578.205872,-1538.852539,-1613.04187,-1103.698853,-3083.662109,6.0,2.0
2857.219971,4202.26709,4435.359375,3999.670898,-578.915161,-1538.902954,-1612.200684,-1106.361694,-3086.889893,6.0,2.0
2860.669922,4211.911621,4433.461426,3998.989258,-582.235474,-1541.551025,-1621.339355,-1108.443481,-3091.049805,6.0,2.0
2864.169922,4213.338379,4434.047363,4000.680664,-585.592712,-1544.220581,-1621.858276,-1109.798706,-3091.242432,6.0,2.0
2867.629883,4200.394531,4432.420898,3997.783936,-585.91394,-1542.094604,-1626.35144,-1111.858032,-3048.139893,6.0,2.0
2871.070068,4194.091309,4431.347168,3997.241699,-587.878662,-1547.103516,-1627.637695,-1111.907227,-3042.960449,6.0,2.0
2874.570068,4198.275391,4430.635254,3998.610596,-591.14624,-1549.231689,-1629.05188,-1115.422729,-3095.336914,6.0,2.0
2878.070068,4199.858398,4430.367187,3998.098389,-592.059082,-1550.725708,-1632.344482,-1115.5625,-3096.217529,6.0,2.0
2881.530029,4196.762695,4428.978516,3985.485596,-594.749695,-1547.744751,-1634.137817,-1113.627075,-3051.19873,6.0,2.0
2885.030029,4198.540527,4428.634766,3996.997314,-593.473938,-1554.94397,-1634.910034,-1120.698486,-3045.897217,6.0,2.0
2888.469971,4196.954102,4427.612305,3995.508789,-595.212952,-1556.283081,-1637.815186,-1121.268066,-3053.195801,6.0,2.0
2892.030029,4197.59082,4426.660156,3995.689209,-599.439636,-1556.268311,-1635.672119,-1122.998657,-3051.592773,6.0,2.0
2895.530029,4197.467285,4426.619629,3994.02002,-600.682739,-1555.392456,-1640.790527,-1123.619507,-3050.864746,6.0,2.0
2899.070068,4196.68457,4426.426758,3997.41626,-602.930237,-1559.575439,-1642.370361,-1125.316895,-3052.234131,6.0,2.0
2902.570068,4195.833984,4426.643555,3993.888184,-604.753052,-1562.026367,-1644.282349,-1126.587036,-3056.079834,6.0,2.0
2906.129883,4196.826172,4424.817383,3994.109375,-605.93219,-1563.577393,-1642.750854,-1127.664185,-3114.692139,6.0,2.0
2909.570068,4194.238281,4424.459473,3994.056396,-607.833679,-1563.63916,-1645.891357,-1127.074219,-3116.989746,6.0,2.0
2913.070068,4195.400879,4423.568848,3994.347656,-609.684326,-1563.049683,-1646.347778,-1126.304687,-3117.04834,6.0,2.0
2916.530029,4204.674805,4422.539551,3993.690918,-605.672791,-1567.399048,-1645.165283,-1131.06958,-3110.143799,6.0,2.0
2920.070068,4193.044434,4422.168945,3993.728027,-611.981323,-1566.012573,-1652.84021,-1132.166504,-3111.760498,6.0,2.0
2923.629883,4193.90918,4421.478516,3994.713623,-613.814026,-1570.348633,-1654.014648,-1129.647705,-3117.261719,6.0,2.0
2927.169922,4193.565918,4421.438965,3993.385742,-616.744934,-1571.62439,-1654.465332,-1133.54895,-3115.224609,6.0,2.0
2930.719971,4193.743164,4420.01709,3993.253418,-617.712952,-1571.621704,-1656.459961,-1132.988525,-3113.7146,6.0,2.0
2934.219971,4192.960937,4419.625488,3993.09375,-618.515381,-1572.918213,-1658.091064,-1133.85498,-3121.210937,6.0,2.0
2937.719971,4192.041992,4419.121582,3993.175781,-621.495972,-1574.88855,-1658.356201,-1137.010498,-3122.324707,6.0,2.0
2941.219971,4203.453125,4418.638184,3993.70752,-621.564026,-1574.318237,-1660.422974,-1138.837402,-3123.447266,6.0,2.0
2944.719971,4203.731445,4417.905762,3993.762451,-623.969543,-1576.775024,-1662.609863,-1139.011353,-3121.909912,6.0,2.0
2948.219971,4192.418457,4417.291504,3993.243896,-624.737793,-1578.131104,-1665.283325,-1140.788696,-3131.706055,6.0,2.0
2951.780029,4191.709473,4416.456055,3992.751709,-626.241211,-1579.298828,-1668.509033,-1141.410156,-3126.994385,6.0,2.0
2955.280029,4190.907715,4416.184082,3992.895264,-627.644531,-1578.875366,-1667.745239,-1143.378784,-3133.705078,6.0,2.0
2958.820068,4190.519531,4415.95459,3993.231934,-627.709961,-1582.518677,-1668.721191,-1142.237793,-3135.531494,6.0,2.0
2962.379883,4190.217773,4415.987793,3992.597168,-631.316833,-1577.718506,-1667.302612,-1140.940186,-3133.072021,6.0,2.0
2965.879883,4192.12793,4414.446289,3992.251953,-632.481995,-1579.925293,-1671.384888,-1145.287964,-3135.359375,6.0,2.0
2969.419922,4201.599609,4415.07959,3991.42627,-629.969116,-1582.677856,-1673.120239,-1142.799805,-3135.565674,6.0,2.0
2972.919922,4201.470703,4412.72168,3991.964844,-635.587402,-1586.346558,-1673.794556,-1147.807373,-3137.776855,6.0,2.0
2976.469971,4190.129395,4413.29541,3990.280518,-637.939636,-1587.810303,-1676.207642,-1147.098145,-3138.553955,6.0,2.0
2979.969971,4189.112793,4412.80127,3990.337402,-638.221863,-1588.818848,-1677.337524,-1149.766968,-3140.476318,6.0,2.0
2983.469971,4188.946289,4412.629883,3989.135254,-639.111633,-1589.849731,-1678.343628,-1152.564941,-3147.901611,6.0,2.0
2987.030029,4188.361328,4411.908691,3990.054199,-639.493042,-1590.769653,-1681.025146,-1151.837402,-3150.823486,6.0,2.0
2990.570068,4188.728027,4411.583984,3990.194824,-641.179077,-1591.61499,-1681.324707,-1153.576416,-3147.784668,6.0,2.0
2994.129883,4188.053711,4411.213379,3989.283936,-643.94989,-1588.646362,-1681.753418,-1155.612305,-3136.596436,6.0,2.0
2997.629883,4187.466797,4410.636719,3991.460937,-645.555542,-1590.282593,-1693.656006,-1151.680908,-3152.299072,6.0,2.0
3001.169922,4187.759766,4410.966309,3989.021484,-645.917664,-1597.15979,-1686.59375,-1157.841309,-3150.658936,6.0,2.0
3004.669922,4185.766113,4409.490234,3989.075684,-651.584839,-1597.932007,-1687.925659,-1161.477295,-3155.109863,6.0,2.0
3008.169922,4187.30127,4409.136719,3991.800781,-648.399414,-1599.812012,-1690.588501,-1160.670654,-3155.107422,6.0,2.0
3011.719971,4185.609863,4407.687988,3990.584717,-654.305786,-1600.981567,-1692.073975,-1158.595581,-3156.408203,6.0,2.0
3015.219971,4197.20166,4407.137695,3989.110352,-654.708984,-1601.247192,-1694.102539,-1160.769897,-3153.601807,6.0,2.0
3018.719971,4196.546387,4406.751465,3990.893066,-652.820801,-1604.268433,-1692.746826,-1161.943726,-3159.862793,6.0,2.0
3022.280029,4184.494141,4405.747559,3928.390625,-656.855164,-1604.29248,-1695.815186,-1163.856201,-3157.486572,6.0,2.0
3025.820068,4184.349121,4405.210449,3990.023193,-658.755005,-1605.481567,-1696.590576,-1168.534302,-3159.489502,6.0,2.0
3029.320068,4184.348633,4404.384277,3991.521973,-657.544067,-1606.142456,-1698.335205,-1169.714111,-3160.747803,6.0,2.0
3032.879883,4183.821289,4403.969238,3990.791016,-662.690369,-1606.484375,-1703.105957,-1172.71936,-3166.99585,6.0,2.0
3036.379883,4183.405273,4403.574219,3990.291016,-663.345886,-1612.208496,-1703.984131,-1173.590454,-3168.721436,6.0,2.0
3039.919922,4183.410156,4402.766602,3990.007812,-665.932983,-1612.140015,-1704.724976,-1172.480103,-3165.592041,6.0,2.0
3043.419922,4182.73291,4401.733887,3989.710693,-665.151917,-1613.281738,-1706.94165,-1174.800415,-3163.853027,6.0,2.0
3046.919922,4181.273437,4401.336426,3989.743164,-666.785828,-1614.062378,-1708.966309,-1175.580688,-3167.198975,6.0,2.0
3050.469971,4181.212891,4399.895508,3988.799561,-669.89978,-1616.670654,-1709.138672,-1177.40271,-3169.686768,6.0,2.0
3053.969971,4180.16748,4399.591309,3988.108887,-672.098267,-1617.585571,-1711.892456,-1178.566772,-3167.506592,6.0,2.0
3057.469971,4179.413086,4398.875,3986.875488,-673.956299,-1619.576416,-1713.221924,-1177.686157,-3172.996826,6.0,2.0
3061.030029,4179.682617,4398.172363,3986.230225,-672.794617,-1620.897705,-1715.063354,-1181.204102,-3174.030029,6.0,2.0
3064.469971,4191.442383,4396.933105,3985.635742,-674.203552,-1621.335937,-1716.509033,-1181.506958,-3174.201172,6.0,2.0
3067.969971,4178.532227,4396.812012,3985.864502,-675.549805,-1622.694702,-1717.630737,-1182.880981,-3176.669922,6.0,2.0
3071.469971,4178.581055,4396.178711,3983.109863,-677.236755,-1622.696045,-1719.687744,-1183.084351,-3178.570312,6.0,2.0
3074.969971,4178.005371,4395.756348,3985.95459,-680.125122,-1624.883423,-1721.071411,-1185.319824,-3181.242676,6.0,2.0
3078.530029,4178.283691,4394.944336,3983.938477,-679.524536,-1626.219238,-1722.299683,-1186.38562,-3179.878418,6.0,2.0
3082.070068,4177.878418,4394.529297,3984.308105,-682.130737,-1627.517822,-1720.775635,-1185.559326,-3183.60083,6.0,2.0
3085.570068,4177.834961,4394.171875,3984.398926,-682.236267,-1626.74353,-1723.799316,-1185.773193,-3186.063721,6.0,2.0
3089.129883,4177.825684,4393.144043,3985.117676,-683.841675,-1628.150024,-1724.892334,-1187.57312,-3188.704102,6.0,2.0
3092.629883,4177.325684,4393.124023,3983.638428,-685.532715,-1629.39978,-1727.062622,-1190.107178,-3189.291016,6.0,2.0
3096.169922,4177.640137,4392.40918,3983.900879,-686.525513,-1630.628662,-1727.629395,-1190.242554,-3186.800781,6.0,2.0
3099.719971,4177.008789,4391.863281,3984.25415,-688.88916,-1631.863159,-1729.482788,-1189.425781,-3191.597168,6.0,2.0
3103.219971,4176.48877,4391.473145,3984.70874,-688.326172,-1633.110107,-1729.818237,-1192.693237,-3193.411865,6.0,2.0
3106.719971,4189.144531,4390.65625,3984.235107,-690.085815,-1634.187622,-1733.084473,-1192.88501,-3194.479492,6.0,2.0
3110.169922,4188.310547,4390.021484,3985.0271,-692.270996,-1635.950806,-1733.856567,-1195.570679,-3195.794678,6.0,2.0
3113.719971,4188.12207,4389.272949,3984.789551,-694.295105,-1637.894531,-1735.415894,-1195.795532,-3196.875977,6.0,2.0
3117.219971,4187.348145,4388.621582,3984.914062,-694.194519,-1638.581665,-1736.680176,-1196.722168,-3197.802734,6.0,2.0
3120.780029,4187.405762,4387.857422,3984.295654,-695.726929,-1639.712769,-1739.076416,-1198.564575,-3199.988037,6.0,2.0
3124.280029,4186.654297,4387.320312,3983.056152,-695.737915,-1640.744141,-1739.300537,-1198.994385,-3200.744629,6.0,2.0
3127.780029,4186.997559,4387.339355,3983.889404,-697.671875,-1641.479492,-1740.525391,-1200.552856,-3201.999023,6.0,2.0
3131.320068,4186.38623,4386.737793,3986.999756,-698.389343,-1641.816406,-1741.157349,-1200.624146,-3202.064697,6.0,2.0
3134.780029,4186.087402,4387.163574,3984.404541,-699.825256,-1643.144653,-1742.874878,-1201.402588,-3205.746094,6.0,2.0
3138.320068,4185.920898,4384.922363,3982.965332,-702.564026,-1644.329102,-1744.400269,-1203.094849,-3205.120117,6.0,2.0
3141.879883,4185.676758,4384.011719,3983.210449,-702.290955,-1645.325439,-1747.37854,-1203.716797,-3209.189209,6.0,2.0
3145.379883,4185.858398,4382.935059,3983.839111,-703.19989,-1647.074585,-1746.015991,-1203.240845,-3207.907959,6.0,2.0
3148.879883,4185.619141,4383.172363,3983.077148,-704.92572,-1646.93103,-1748.035156,-1202.7052,-3209.951416,6.0,2.0
3152.379883,4185.574707,4381.082031,3982.555908,-706.152893,-1647.095581,-1749.278198,-1205.873901,-3209.655029,6.0,2.0
3155.879883,4185.160645,4381.967773,3982.47583,-707.254028,-1649.800171,-1750.787964,-1207.324219,-3213.327881,6.0,2.0
3159.419922,4184.536133,4381.886719,3981.039795,-709.55957,-1650.6875,-1752.007812,-1207.170898,-3207.73999,6.0,2.0
3162.919922,4184.541016,4381.1875,3980.825195,-710.648193,-1651.862305,-1752.814453,-1208.324829,-3214.304199,6.0,2.0
3166.419922,4183.89209,4380.394043,3980.450684,-712.401306,-1652.527954,-1754.734863,-1207.910278,-3214.588623,6.0,2.0
3169.969971,4183.744629,4379.57666,3979.873535,-712.813782,-1654.088135,-1756.667847,-1210.481079,-3219.108643,6.0,2.0
3173.469971,4182.102539,4379.459473,3978.319336,-714.159851,-1654.98938,-1759.387329,-1209.358154,-3217.703125,6.0,2.0
3176.919922,4182.417969,4378.501953,3978.504883,-717.141296,-1655.95752,-1756.380615,-1213.609985,-3219.157471,6.0,2.0
3180.469971,4168.287109,4377.775391,3979.657471,-718.806396,-1656.86731,-1759.613403,-1214.384155,-3222.093018,6.0,2.0
3183.969971,4167.540527,4376.768555,3978.724121,-719.746643,-1658.569824,-1761.718872,-1213.884766,-3218.11499,6.0,2.0
3187.469971,4167.90332,4376.998535,3978.976807,-719.344299,-1658.888794,-1762.608765,-1214.502808,-3221.510254,6.0,2.0
3191.030029,4167.961914,4375.690918,3978.090332,-720.66803,-1660.303101,-1763.838501,-1215.369385,-3226.397461,6.0,2.0
3194.570068,4167.310547,4375.844727,3979.55127,-722.375977,-1662.176758,-1765.254639,-1217.238037,-3226.813721,6.0,2.0
3198.129883,4166.776855,4374.874023,3977.14209,-724.543518,-1662.311279,-1766.029053,-1220.358154,-3228.012207,6.0,2.0
3201.629883,4166.36377,4374.0,3979.374268,-726.242126,-1664.325684,-1768.573975,-1220.812134,-3228.157959,6.0,2.0
3205.169922,4180.155762,4372.091797,3977.162598,-727.842224,-1666.156128,-1769.838135,-1219.150146,-3228.773437,6.0,2.0
3208.629883,4179.8125,4372.390137,3977.544678,-728.239136,-1666.123901,-1771.378296,-1221.194458,-3231.464844,6.0,2.0
3212.129883,4162.893555,4372.243164,3978.358887,-729.446655,-1668.102051,-1772.709351,-1224.776001,-3231.75,6.0,2.0
3215.629883,4163.382324,4371.34082,3978.058838,-730.897522,-1668.879272,-1774.824585,-1225.617065,-3230.706299,6.0,2.0
3219.129883,4162.145508,4370.753906,3977.488037,-732.671021,-1670.548828,-1777.121826,-1224.11377,-3235.398437,6.0,2.0
3222.629883,4163.960937,4370.074219,3978.331787,-733.931946,-1670.534058,-1777.07605,-1228.064087,-3236.73877,6.0,2.0
3226.129883,4162.75293,4369.265137,3977.834961,-735.562744,-1672.810547,-1778.850342,-1227.941162,-3236.88623,6.0,2.0
3229.629883,4162.23877,4368.943359,3977.755371,-736.907288,-1674.157227,-1781.008301,-1230.053345,-3239.184814,6.0,2.0
3233.129883,4161.907227,4368.361328,3978.546387,-738.848816,-1675.300293,-1781.166626,-1232.826782,-3238.810059,6.0,2.0
3236.629883,4161.719727,4367.673828,3978.185791,-739.34375,-1675.636108,-1781.849976,-1233.05957,-3239.53418,6.0,2.0
3240.169922,4161.17041,4367.386719,3977.375977,-742.081726,-1678.1604,-1786.395386,-1235.167725,-3240.166016,6.0,2.0
3243.669922,4160.976562,4368.188477,3976.083496,-743.755493,-1679.384399,-1785.88147,-1236.357544,-3241.984863,6.0,2.0
