T  (s)	T1	T2	T3	5然cBAK2	5然polyAC	5然cBAK2	5然polyAC	40然cBAK2	40然polyAC	40然cBAK2	40然polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
6660.075195	27.003136	22.616869	26.951250	-5824.728516	-4152.728027	-4863.340820	-4690.124512	-4531.654785	-4413.505859	-4496.189453	-3707.447266	1.146839	1.147666	1.147398	1.148093	1.148214	1.148291	1.147965	1.148131	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.203999	1.571337	1.840223	1.774680	1.714717	1.670011	1.701298	1.402848
6663.331055	26.991081	22.624798	26.950062	-5728.671875	-4028.633545	-4750.673340	-4603.407715	-4477.225586	-4371.859375	-4452.016113	-3651.992676	1.146888	1.147814	1.147557	1.148188	1.148265	1.148369	1.148061	1.148193	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.167652	1.524381	1.797591	1.741868	1.694122	1.654253	1.684583	1.381865
6666.582031	26.986013	22.625111	26.948000	-5706.144043	-3984.907227	-4688.996094	-4532.955078	-4411.361328	-4337.203613	-4424.795898	-3614.468750	1.147070	1.147864	1.147619	1.148264	1.148365	1.148459	1.148091	1.148247	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.159128	1.507835	1.774253	1.715209	1.669200	1.641140	1.674283	1.367666
6669.835937	26.985693	22.601009	26.947563	-5720.342773	-3924.485840	-4591.151855	-4430.976562	-4356.882812	-4307.109375	-4409.753418	-3576.269043	1.147037	1.147870	1.147627	1.148272	1.148360	1.148424	1.148099	1.148237	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.164501	1.484973	1.737230	1.676622	1.648586	1.629752	1.668591	1.353212
6673.087891	26.987932	22.619116	26.947874	-5693.981934	-3834.428467	-4495.735840	-4339.908691	-4295.379395	-4273.448730	-4368.185547	-3537.797363	1.147051	1.147844	1.147618	1.148248	1.148359	1.148414	1.148157	1.148225	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.154526	1.450896	1.701126	1.642163	1.625314	1.617016	1.652863	1.338655
6676.337891	27.002016	22.626797	26.948063	-5763.273926	-3784.954102	-4437.367187	-4289.199707	-4230.229004	-4147.613281	-4190.134766	-3398.789062	1.147078	1.147884	1.147666	1.148256	1.148370	1.148428	1.148122	1.148249	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.180745	1.432176	1.679040	1.622975	1.600662	1.569401	1.585491	1.286056
6679.597168	27.000095	22.629793	26.949125	-5748.100098	-3629.955322	-4257.872070	-4099.652344	-4085.628174	-4144.567871	-4322.201172	-3402.058350	1.147065	1.147862	1.147635	1.148271	1.148350	1.148370	1.148054	1.148222	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.175004	1.373526	1.611122	1.551253	1.545947	1.568249	1.635463	1.287293
6682.850098	26.984146	22.630167	26.948063	-5826.122070	-3472.373779	-4063.247803	-3895.796875	-4022.246826	-4264.245605	-4479.185059	-3527.995605	1.147047	1.147885	1.147675	1.148261	1.148299	1.148280	1.147907	1.148152	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.204526	1.313900	1.537478	1.474117	1.521964	1.613533	1.694863	1.334946
6686.102051	26.980732	22.642904	26.946312	-5692.388184	-3185.462891	-3840.909424	-3894.303223	-4220.053711	-4486.270020	-4684.891602	-3560.256592	1.147124	1.147942	1.147703	1.148281	1.148239	1.148119	1.147812	1.148210	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.153923	1.205336	1.453349	1.473552	1.596812	1.697544	1.772700	1.347153
6689.357910	26.981691	22.646463	26.947874	-5416.337402	-2955.709473	-3744.643799	-3934.993164	-4320.792480	-4799.371094	-4885.544434	-3594.784180	1.147227	1.147970	1.147725	1.148293	1.148205	1.148084	1.147749	1.148164	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.049469	1.118401	1.416923	1.488948	1.634930	1.816018	1.848624	1.360218
6692.608887	26.954060	22.654018	26.946125	-5275.497070	-2995.873291	-3882.520752	-4202.616699	-4767.229492	-5475.152344	-5286.426270	-3664.948242	1.147254	1.147966	1.147650	1.148188	1.148018	1.147730	1.147589	1.148185	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.996177	1.133598	1.469094	1.590214	1.803856	2.071724	2.000313	1.386767
6695.862793	26.931227	22.663946	26.947063	-5240.547363	-3125.012207	-4053.479004	-4448.822754	-5145.244141	-5878.175293	-5476.285645	-3671.104492	1.147274	1.147972	1.147606	1.148110	1.147852	1.147511	1.147488	1.148141	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.982953	1.182463	1.533782	1.683375	1.946891	2.224223	2.072153	1.389096
6699.112793	26.946537	22.630356	26.946062	-5216.401367	-3227.969971	-4193.918945	-4638.713867	-5415.337891	-6056.181152	-5519.896484	-3650.605469	1.147249	1.147955	1.147600	1.148012	1.147731	1.147398	1.147433	1.148132	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.973816	1.221421	1.586923	1.755227	2.049091	2.291578	2.088655	1.381340
6702.366211	26.938643	22.646839	26.947313	-5170.409180	-3268.336182	-4233.104004	-4697.254395	-5504.505371	-6157.532715	-5547.410645	-3661.566406	1.147243	1.147890	1.147552	1.148016	1.147709	1.147406	1.147493	1.148167	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.956413	1.236694	1.601750	1.777378	2.082831	2.329928	2.099066	1.385487
6705.630859	26.953419	22.660826	26.947624	-5201.497070	-3346.588623	-4360.312500	-4881.739746	-5741.585937	-6301.575195	-5598.857422	-3665.524658	1.147267	1.147891	1.147541	1.147943	1.147617	1.147337	1.147486	1.148188	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.968176	1.266304	1.649884	1.847185	2.172539	2.384431	2.118532	1.386985
6708.882812	26.961954	22.635349	26.948938	-5223.184082	-3412.164551	-4449.001465	-5014.419922	-5912.188477	-6407.135742	-5636.214844	-3662.726318	1.147278	1.147920	1.147530	1.147898	1.147570	1.147253	1.147480	1.148195	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.976383	1.291117	1.683442	1.897389	2.237093	2.424374	2.132668	1.385926
6712.132812	26.937523	22.646276	26.949812	-5237.864258	-3484.282471	-4516.150879	-5095.580078	-5983.516113	-6442.803711	-5632.760742	-3657.567383	1.147312	1.147905	1.147487	1.147876	1.147576	1.147286	1.147477	1.148212	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.981937	1.318406	1.708851	1.928099	2.264082	2.437870	2.131361	1.383974
6715.387207	26.931494	22.640034	26.948500	-5239.658203	-3521.804932	-4598.339844	-5197.819336	-6080.916992	-6468.192383	-5627.209473	-3640.565918	1.147296	1.147909	1.147493	1.147924	1.147572	1.147299	1.147439	1.148140	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.982616	1.332604	1.739950	1.966785	2.300937	2.447477	2.129261	1.377541
6718.644043	26.939548	22.647463	26.949125	-5218.344727	-3520.312012	-4600.729980	-5235.804199	-6147.681641	-6543.539062	-5638.727539	-3643.514404	1.147326	1.147928	1.147506	1.147914	1.147597	1.147283	1.147455	1.148193	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.974552	1.332039	1.740854	1.981158	2.326200	2.475987	2.133619	1.378657
6721.901855	26.964781	22.625860	26.949438	-5245.057129	-3590.008545	-4737.237305	-5459.566406	-6406.604492	-6720.258301	-5690.354492	-3642.188721	1.147298	1.147934	1.147486	1.147830	1.147527	1.147231	1.147453	1.148212	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.984659	1.358411	1.792507	2.065826	2.424173	2.542856	2.153154	1.378155
6725.738770	26.963554	22.629230	26.949188	-5266.627930	-3662.887207	-4871.242187	-5653.494141	-6644.343262	-6901.641602	-5762.695801	-3646.238281	1.147331	1.147935	1.147430	1.147758	1.147461	1.147199	1.147453	1.148151	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.992821	1.385987	1.843213	2.139206	2.514130	2.611488	2.180527	1.379688
6729.000977	26.956940	22.633476	26.949375	-5286.890137	-3757.041992	-5042.405762	-5891.542969	-6868.314941	-7013.188477	-5779.707031	-3634.405518	1.147266	1.147880	1.147414	1.147769	1.147438	1.147173	1.147482	1.148198	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.000488	1.421614	1.907979	2.229281	2.598878	2.653696	2.186963	1.375210
6732.252930	26.955179	22.646713	26.949438	-5285.509766	-3801.125000	-5148.728027	-6076.632812	-7060.599121	-7144.034180	-5790.435547	-3613.866211	1.147329	1.147934	1.147416	1.147800	1.147487	1.147195	1.147463	1.148203	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.999966	1.438295	1.948210	2.299316	2.671636	2.703207	2.191023	1.367438
6735.506836	26.948832	22.640284	26.950937	-5290.157715	-3873.282715	-5303.081055	-6288.027344	-7242.322754	-7271.028320	-5805.479980	-3593.674316	1.147314	1.147899	1.147371	1.147754	1.147497	1.147223	1.147453	1.148188	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.001724	1.465598	2.006615	2.379305	2.740397	2.751260	2.196716	1.359798
6738.758789	26.966381	22.652084	26.951937	-5288.098633	-3941.802734	-5436.212891	-6462.430664	-7373.669434	-7356.324219	-5808.375000	-3564.267822	1.147327	1.147830	1.147294	1.147694	1.147522	1.147257	1.147473	1.148101	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.000946	1.491525	2.056990	2.445297	2.790097	2.783534	2.197811	1.348671
6742.014160	26.947498	22.659389	26.951124	-5288.070312	-4005.050049	-5540.551270	-6546.781250	-7405.762695	-7387.327148	-5740.857422	-3511.472656	1.147294	1.147832	1.147309	1.147711	1.147603	1.147343	1.147484	1.148192	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	2.000935	1.515457	2.096470	2.477214	2.802241	2.795265	2.172263	1.328694
6745.269043	26.957741	22.662136	26.951937	-5270.398437	-4011.649902	-5592.220215	-6607.668457	-7427.850586	-7437.669922	-5717.902832	-3477.694092	1.147325	1.147852	1.147282	1.147757	1.147644	1.147435	1.147502	1.148167	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.994248	1.517954	2.116021	2.500253	2.810599	2.814314	2.163578	1.315913
6748.532227	26.974489	22.671127	26.950125	-5273.270996	-4054.656006	-5679.750977	-6666.148926	-7418.792480	-7482.281738	-5671.347168	-3429.020752	1.147336	1.147847	1.147284	1.147776	1.147755	1.147549	1.147548	1.148203	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.995335	1.534227	2.149141	2.522381	2.807171	2.831195	2.145962	1.297495
6751.791992	26.985853	22.677746	26.951937	-5258.706055	-4091.845459	-5758.123535	-6712.712891	-7365.649902	-7541.436523	-5660.032227	-3394.541504	1.147360	1.147834	1.147284	1.147807	1.147816	1.147648	1.147551	1.148186	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.989824	1.548299	2.178797	2.540000	2.787063	2.853578	2.141680	1.284449
6755.041992	26.987240	22.677996	26.952312	-5271.569336	-4153.241699	-5843.163086	-6693.706055	-7240.885254	-7505.917480	-5618.250977	-3356.486572	1.147328	1.147829	1.147286	1.147865	1.147864	1.147737	1.147559	1.148124	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.994691	1.571531	2.210974	2.532809	2.739854	2.840138	2.125871	1.270049
6758.292969	26.984945	22.676123	26.952688	-5265.205566	-4179.088379	-5868.053223	-6627.798828	-7095.711426	-7437.226074	-5603.676758	-3326.416016	1.147307	1.147838	1.147311	1.147873	1.147930	1.147825	1.147587	1.148182	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.992283	1.581311	2.220392	2.507870	2.684922	2.814146	2.120356	1.258671
6761.545898	26.971983	22.663509	26.953501	-5268.448730	-4206.514648	-5873.347656	-6531.623535	-6941.350586	-7336.942871	-5566.801270	-3294.087891	1.147351	1.147811	1.147331	1.147917	1.147988	1.147916	1.147632	1.148201	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.993510	1.591689	2.222396	2.471478	2.626514	2.776201	2.106403	1.246439
6764.801758	26.966648	22.671627	26.952126	-5263.875977	-4211.485840	-5850.120117	-6438.481934	-6801.000000	-7235.952637	-5544.467285	-3265.089355	1.147341	1.147864	1.147345	1.147945	1.148003	1.147949	1.147635	1.148204	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.991780	1.593570	2.213607	2.436235	2.573407	2.737987	2.097952	1.235466
6768.061035	26.961901	22.649336	26.953688	-5263.099609	-4210.476074	-5827.090820	-6348.977051	-6657.195312	-7132.661621	-5503.668457	-3236.412354	1.147366	1.147882	1.147395	1.147978	1.148059	1.147975	1.147674	1.148215	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.991486	1.593188	2.204893	2.402368	2.518993	2.698903	2.082514	1.224615
6771.315918	26.968782	22.653332	26.954374	-5261.685547	-4216.483398	-5814.120605	-6267.672363	-6527.243164	-7029.974121	-5461.342285	-3214.750732	1.147393	1.147822	1.147379	1.148004	1.148058	1.148025	1.147683	1.148200	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.990951	1.595461	2.199985	2.371603	2.469821	2.660048	2.066499	1.216419
6774.570801	26.961847	22.663448	26.953625	-5258.471191	-4229.064941	-5804.592285	-6194.866211	-6427.760254	-6942.530762	-5434.360352	-3196.054443	1.147370	1.147838	1.147406	1.148020	1.148072	1.148034	1.147681	1.148194	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.989735	1.600221	2.196380	2.344054	2.432178	2.626960	2.056289	1.209344
6777.823242	26.979132	22.681118	26.955063	-5257.103516	-4243.672363	-5796.462891	-6132.756348	-6333.824707	-6850.450195	-5405.539551	-3180.956055	1.147351	1.147794	1.147374	1.148011	1.148116	1.148089	1.147758	1.148223	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.989217	1.605749	2.193304	2.320553	2.396634	2.592118	2.045383	1.203631
6781.075195	26.990707	22.671064	26.956188	-5266.745117	-4260.200195	-5777.262207	-6065.280762	-6241.739258	-6758.820801	-5377.650879	-3162.668213	1.147377	1.147820	1.147397	1.148028	1.148106	1.148094	1.147748	1.148157	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.992866	1.612003	2.186038	2.295021	2.361790	2.557447	2.034831	1.196711
6784.331055	27.019886	22.667255	26.955812	-5269.867187	-4270.688965	-5759.100586	-6002.166016	-6162.497070	-6665.445312	-5352.589844	-3153.226562	1.147398	1.147840	1.147458	1.148044	1.148108	1.148099	1.147731	1.148184	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.994047	1.615971	2.179166	2.271139	2.331806	2.522115	2.025348	1.193139
6787.583984	27.022715	22.681431	26.955500	-5274.822754	-4271.601562	-5725.509766	-5928.516602	-6078.375977	-6581.580566	-5309.788086	-3136.365479	1.147313	1.147791	1.147387	1.148012	1.148057	1.148053	1.147712	1.148162	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.995922	1.616317	2.166456	2.243271	2.299976	2.490382	2.009152	1.186759
6790.840820	27.018339	22.696915	26.955875	-5281.049316	-4265.852539	-5694.135742	-5877.147461	-6015.928711	-6502.965332	-5288.236328	-3124.025391	1.147324	1.147800	1.147400	1.148009	1.148087	1.148082	1.147698	1.148150	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.998278	1.614141	2.154584	2.223834	2.276346	2.460635	2.000998	1.182089
6794.091797	27.004469	22.691669	26.956062	-5277.571777	-4264.484375	-5670.462402	-5824.812500	-5964.358887	-6459.163086	-5246.171875	-3115.169678	1.147355	1.147824	1.147387	1.147974	1.148062	1.148082	1.147714	1.148078	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.996962	1.613623	2.145627	2.204031	2.256833	2.444060	1.985081	1.178738
6797.347168	27.003830	22.682055	26.955187	-5271.078125	-4258.924316	-5655.388184	-5798.959473	-5927.918945	-6405.524902	-5210.027832	-3102.724854	1.147300	1.147764	1.147342	1.147978	1.148035	1.148065	1.147730	1.148127	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.994505	1.611520	2.139923	2.194248	2.243045	2.423764	1.971405	1.174029
6800.598145	27.030235	22.676497	26.955999	-5269.765625	-4260.957031	-5646.321289	-5775.609863	-5904.893555	-6374.002441	-5184.413574	-3102.170898	1.147359	1.147772	1.147409	1.148017	1.148057	1.148070	1.147758	1.148125	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.994008	1.612289	2.136492	2.185413	2.234332	2.411837	1.961712	1.173820
6803.850098	27.026234	22.659950	26.955812	-5269.945801	-4258.576660	-5625.689941	-5739.756836	-5858.984863	-6320.785645	-5143.191406	-3092.740967	1.147324	1.147809	1.147391	1.148013	1.148085	1.148144	1.147779	1.148118	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.994077	1.611388	2.128685	2.171847	2.216961	2.391700	1.946114	1.170252
6807.105957	27.012365	22.660263	26.957312	-5269.723145	-4250.516113	-5605.357422	-5706.293945	-5823.716797	-6262.250000	-5131.074707	-3085.985596	1.147312	1.147814	1.147406	1.148038	1.148119	1.148149	1.147811	1.148148	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.993992	1.608338	2.120992	2.159185	2.203616	2.369551	1.941530	1.167695
6810.357910	27.023193	22.652958	26.958437	-5273.376953	-4246.620605	-5581.328613	-5666.804687	-5787.222168	-6218.356445	-5097.854004	-3078.574951	1.147358	1.147825	1.147388	1.148030	1.148095	1.148118	1.147811	1.148145	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.995375	1.606864	2.111900	2.144243	2.189807	2.352942	1.928959	1.164891
6813.612793	27.017380	22.640221	26.955812	-5273.611816	-4240.842773	-5567.933594	-5646.672363	-5761.545898	-6182.914551	-5068.767578	-3076.598633	1.147323	1.147772	1.147387	1.148048	1.148123	1.148103	1.147792	1.148117	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.995464	1.604678	2.106831	2.136625	2.180092	2.339532	1.917953	1.164144
6816.865234	27.003563	22.624922	26.956438	-5266.527832	-4237.425781	-5561.312988	-5633.847168	-5742.861328	-6143.363281	-5049.229492	-3071.863770	1.147327	1.147868	1.147482	1.148072	1.148154	1.148182	1.147890	1.148199	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.992783	1.603385	2.104326	2.131772	2.173022	2.324566	1.910561	1.162352
6820.124023	27.001642	22.614683	26.957001	-5267.493652	-4237.041016	-5551.473145	-5616.807617	-5729.514648	-6125.315430	-5005.984375	-3068.880127	1.147417	1.147923	1.147540	1.148135	1.148180	1.148196	1.147926	1.148202	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.993149	1.603239	2.100603	2.125324	2.167971	2.317737	1.894197	1.161223
6823.377930	27.000950	22.619616	26.958063	-5262.958008	-4244.286621	-5566.126465	-5623.213867	-5731.827637	-6126.353516	-4958.443848	-3070.569580	1.147473	1.147895	1.147479	1.148087	1.148149	1.148171	1.147932	1.148211	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.991433	1.605981	2.106147	2.127748	2.168847	2.318130	1.876209	1.161862
6826.636230	27.014233	22.596201	26.957937	-5251.940918	-4253.841309	-5591.200195	-5640.259766	-5726.141113	-6097.753906	-4983.041504	-3074.184326	1.147425	1.147878	1.147492	1.148116	1.148151	1.148190	1.147894	1.148252	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.987264	1.609596	2.115635	2.134199	2.166695	2.307308	1.885516	1.163230
6829.889160	26.999882	22.570164	26.957062	-5249.938965	-4255.950684	-5583.526367	-5612.339844	-5695.591797	-6063.010254	-4955.173340	-3073.168945	1.147447	1.147880	1.147480	1.148085	1.148182	1.148218	1.147967	1.148210	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.986506	1.610395	2.112731	2.123634	2.155135	2.294162	1.874971	1.162846
6833.144043	27.003883	22.544376	26.956875	-5261.814941	-4259.850098	-5579.020996	-5592.570801	-5670.641113	-6037.232422	-4919.406738	-3069.397949	1.147496	1.147913	1.147516	1.148157	1.148204	1.148233	1.148001	1.148202	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.991000	1.611870	2.111027	2.116154	2.145694	2.284408	1.861437	1.161419
6836.397949	27.007191	22.546000	26.959126	-5261.466797	-4267.475586	-5579.471680	-5582.415039	-5646.958008	-6009.682129	-4917.792480	-3074.864014	1.147434	1.147855	1.147460	1.148060	1.148179	1.148170	1.147918	1.148138	12.000000	3.000000	0.000000	50.000000	480.000000	27.000000	1.990868	1.614755	2.111197	2.112311	2.136733	2.273983	1.860827	1.163487
