T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5McBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
236.384995,26.976891,22.491678,26.963249,-927.708923,-2033.69043,-1093.722778,-1164.697754,-2007.5354,-1066.964966,-959.452759,1797.154175,1.165023,1.165068,1.164954,1.165358,1.165465,1.16526,1.16478,0.369601,1.0,1.0,9800.0,50.0,600.0,27.0,0.351033,0.769521,0.41385,0.440706,0.759624,0.403725,0.363044,-0.680019
239.643005,26.984093,22.506039,26.963688,-927.723267,-2033.44104,-1093.762329,-1164.795532,-2007.976685,-1069.957153,-958.149597,1796.473511,1.164997,1.165077,1.164946,1.165353,1.165448,1.165276,1.164822,0.369432,1.0,1.0,9800.0,50.0,600.0,27.0,0.351038,0.769427,0.413865,0.440743,0.759791,0.404857,0.362551,-0.679761
242.893997,26.98852,22.531513,26.964437,-927.926086,-2033.155762,-1093.835327,-1165.073486,-2008.257202,-1072.42334,-958.504395,1797.686768,1.165023,1.165115,1.164955,1.165339,1.165489,1.165288,1.164845,0.369092,1.0,1.0,9800.0,50.0,600.0,27.0,0.351115,0.769319,0.413893,0.440848,0.759898,0.405791,0.362685,-0.68022
246.151001,26.988199,22.543564,26.962437,-927.916138,-2033.001343,-1094.324097,-1165.508423,-2008.746826,-1075.343506,-960.620728,1799.23584,1.165041,1.16512,1.164957,1.165359,1.165534,1.165292,1.164837,0.369188,1.0,1.0,9800.0,50.0,600.0,27.0,0.351111,0.76926,0.414078,0.441013,0.760083,0.406896,0.363486,-0.680807
249.408005,26.972996,22.562172,26.963375,-928.193665,-2033.309937,-1094.435425,-1165.556641,-2009.496216,-1077.8573,-962.063782,1795.849121,1.165019,1.165082,1.164938,1.165352,1.16548,1.165278,1.16481,0.369278,1.0,1.0,9800.0,50.0,600.0,27.0,0.351216,0.769377,0.41412,0.441031,0.760366,0.407847,0.364032,-0.679525
252.662994,26.948778,22.555117,26.962749,-928.011169,-2033.405396,-1094.703735,-1165.51355,-2009.735962,-1079.480347,-965.599976,1791.474121,1.165039,1.165112,1.16498,1.165405,1.165499,1.16532,1.164871,0.369162,1.0,1.0,9800.0,50.0,600.0,27.0,0.351147,0.769413,0.414221,0.441015,0.760457,0.408461,0.36537,-0.67787
255.921997,26.95742,22.545937,26.961437,-928.177673,-2032.769043,-1094.533691,-1165.624146,-2009.989868,-1081.802368,-965.565735,1796.478882,1.165043,1.165145,1.164991,1.165391,1.165511,1.165292,1.164855,0.369045,1.0,1.0,9800.0,50.0,600.0,27.0,0.35121,0.769172,0.414157,0.441057,0.760553,0.409339,0.365357,-0.679763
259.173004,26.952406,22.540131,26.962688,-927.911621,-2032.514893,-1095.000488,-1166.09375,-2010.509644,-1084.476196,-968.143433,1797.861694,1.165026,1.165114,1.164947,1.165355,1.165503,1.165296,1.164815,0.369071,1.0,1.0,9800.0,50.0,600.0,27.0,0.351109,0.769076,0.414333,0.441234,0.76075,0.410351,0.366332,-0.680287
262.423004,26.938269,22.558176,26.963438,-928.035645,-2032.409302,-1095.391235,-1166.87207,-2010.995239,-1087.073486,-966.490417,1792.266235,1.165027,1.165086,1.164922,1.165359,1.16547,1.165276,1.164841,0.368974,1.0,1.0,9800.0,50.0,600.0,27.0,0.351156,0.769036,0.414481,0.441529,0.760934,0.411334,0.365707,-0.678169
265.671997,26.947817,22.562296,26.964001,-928.312378,-2032.247314,-1095.690918,-1167.54248,-2011.71521,-1089.666748,-967.696472,1787.392456,1.164993,1.165097,1.164948,1.165355,1.165434,1.165224,1.164759,0.368832,1.0,1.0,9800.0,50.0,600.0,27.0,0.351261,0.768975,0.414595,0.441782,0.761206,0.412315,0.366163,-0.676325
268.925995,26.945417,22.531639,26.961563,-928.515686,-2032.358643,-1095.69751,-1167.156982,-2012.169556,-1091.829712,-969.832092,1789.476562,1.164994,1.165058,1.164917,1.165319,1.165485,1.165312,1.164836,0.368923,1.0,1.0,9800.0,50.0,600.0,27.0,0.351338,0.769017,0.414597,0.441637,0.761378,0.413134,0.366971,-0.677114
272.181,26.950378,22.540943,26.963125,-928.547241,-2032.341553,-1096.01416,-1167.224243,-2012.621826,-1093.963257,-971.055969,1793.935181,1.165028,1.1651,1.164909,1.165329,1.165456,1.165251,1.164797,0.368989,1.0,1.0,9800.0,50.0,600.0,27.0,0.35135,0.769011,0.414717,0.441662,0.761549,0.413941,0.367435,-0.678801
275.436005,26.971342,22.545563,26.958376,-928.519409,-2032.381104,-1096.73999,-1168.239502,-2013.330688,-1096.237427,-970.838074,1793.400879,1.165024,1.165102,1.164949,1.165354,1.165491,1.165273,1.164831,0.368693,1.0,1.0,9800.0,50.0,600.0,27.0,0.351339,0.769026,0.414992,0.442046,0.761817,0.414802,0.367352,-0.678599
278.688995,26.967075,22.540693,26.9615,-929.290283,-2033.238037,-1097.602295,-1169.030273,-2014.451294,-1098.992798,-972.923279,1787.709106,1.16504,1.165102,1.164949,1.165351,1.165491,1.165291,1.16482,0.368738,1.0,1.0,9800.0,50.0,600.0,27.0,0.351631,0.76935,0.415318,0.442345,0.762241,0.415844,0.368141,-0.676445
281.945007,26.979984,22.563608,26.959749,-929.763855,-2033.065918,-1097.931885,-1169.234741,-2015.107666,-1101.081299,-971.601868,1786.357056,1.165008,1.165075,1.164935,1.165345,1.165466,1.165273,1.164807,0.368694,1.0,1.0,9800.0,50.0,600.0,27.0,0.35181,0.769285,0.415443,0.442423,0.76249,0.416634,0.367641,-0.675933
285.199005,26.972036,22.589083,26.961437,-930.291809,-2032.941528,-1098.183594,-1169.808838,-2015.299805,-1103.671265,-973.150146,1788.346191,1.165043,1.16511,1.164935,1.165352,1.165475,1.165283,1.164825,0.368846,1.0,1.0,9800.0,50.0,600.0,27.0,0.35201,0.769238,0.415538,0.44264,0.762562,0.417614,0.368227,-0.676686
288.459991,26.960567,22.605692,26.9625,-930.311523,-2033.11499,-1098.593994,-1170.026978,-2015.930664,-1107.322998,-972.799805,1789.10791,1.164998,1.165052,1.164919,1.165337,1.165458,1.165318,1.16484,0.368662,1.0,1.0,9800.0,50.0,600.0,27.0,0.352017,0.769303,0.415693,0.442722,0.762801,0.418996,0.368094,-0.676974
291.709991,26.97065,22.550558,26.9615,-930.638794,-2033.237549,-1099.511108,-1170.404297,-2016.820923,-1109.31543,-975.740723,1787.885498,1.165014,1.165101,1.164931,1.165297,1.165422,1.16522,1.164763,0.368285,1.0,1.0,9800.0,50.0,600.0,27.0,0.352141,0.76935,0.41604,0.442865,0.763138,0.41975,0.369207,-0.676512
294.971985,26.971556,22.58234,26.960812,-930.89801,-2033.569702,-1099.914917,-1171.534058,-2018.002563,-1112.651611,-978.215637,1786.978271,1.164947,1.165037,1.164865,1.165274,1.165391,1.165194,1.164732,0.368243,1.0,1.0,9800.0,50.0,600.0,27.0,0.352239,0.769475,0.416193,0.443293,0.763585,0.421012,0.370144,-0.676169
298.233002,26.977745,22.589832,26.96175,-931.648254,-2033.717163,-1100.485596,-1172.360352,-2018.395874,-1115.483887,-980.445923,1785.804443,1.16492,1.165018,1.164858,1.165264,1.165412,1.165211,1.164753,0.368549,1.0,1.0,9800.0,50.0,600.0,27.0,0.352523,0.769531,0.416409,0.443605,0.763734,0.422084,0.370988,-0.675724
301.490997,26.966434,22.58721,26.960438,-932.075134,-2033.996094,-1101.041016,-1172.844604,-2019.353882,-1117.819824,-976.631287,1784.712524,1.164966,1.165024,1.164879,1.165295,1.165407,1.165229,1.164773,0.36845,1.0,1.0,9800.0,50.0,600.0,27.0,0.352685,0.769637,0.416619,0.443789,0.764096,0.422968,0.369544,-0.675311
304.753998,26.979185,22.580465,26.96175,-932.059631,-2033.846313,-1101.172974,-1173.09436,-2019.876465,-1120.237305,-982.898926,1783.897827,1.164994,1.165032,1.164883,1.165298,1.165434,1.165247,1.16477,0.368366,1.0,1.0,9800.0,50.0,600.0,27.0,0.352679,0.76958,0.416669,0.443883,0.764294,0.423883,0.371916,-0.675003
308.007996,26.993534,22.593204,26.959499,-932.71344,-2034.038086,-1102.18042,-1173.530762,-2020.916138,-1122.992554,-982.653503,1786.644043,1.164959,1.165038,1.164877,1.165289,1.165419,1.165235,1.164791,0.368129,1.0,1.0,9800.0,50.0,600.0,27.0,0.352926,0.769653,0.41705,0.444048,0.764688,0.424925,0.371823,-0.676042
311.269012,26.984306,22.57622,26.961437,-933.070862,-2033.832275,-1102.051514,-1173.584351,-2021.515503,-1125.416992,-983.781494,1791.803955,1.164991,1.165062,1.164909,1.165305,1.165438,1.165208,1.164752,0.368041,1.0,1.0,9800.0,50.0,600.0,27.0,0.353061,0.769575,0.417001,0.444069,0.764914,0.425843,0.37225,-0.677995
314.529999,26.999029,22.583151,26.960875,-933.375488,-2034.419312,-1102.556763,-1174.166504,-2021.830688,-1127.633667,-983.520935,1792.504272,1.164939,1.165044,1.164856,1.165272,1.165401,1.165219,1.164737,0.368247,1.0,1.0,9800.0,50.0,600.0,27.0,0.353177,0.769797,0.417193,0.444289,0.765034,0.426681,0.372151,-0.678259
317.786987,26.993587,22.594578,26.959375,-933.872192,-2034.480347,-1103.456177,-1174.616455,-2022.866577,-1130.995117,-983.815735,1787.725098,1.164919,1.165016,1.164865,1.165276,1.165405,1.165188,1.164739,0.368316,1.0,1.0,9800.0,50.0,600.0,27.0,0.353365,0.76982,0.417533,0.444459,0.765426,0.427953,0.372263,-0.676451
321.046997,26.997908,22.593828,26.959187,-934.039917,-2034.515015,-1103.746094,-1174.98645,-2023.422363,-1133.346436,-984.858948,1783.318481,1.164934,1.165017,1.164864,1.165286,1.165427,1.1652,1.164741,0.368327,1.0,1.0,9800.0,50.0,600.0,27.0,0.353428,0.769833,0.417643,0.444599,0.765636,0.428843,0.372657,-0.674784
324.300995,26.999136,22.608189,26.957624,-934.6026,-2034.987549,-1104.421753,-1175.654297,-2024.423828,-1136.326416,-985.567078,1784.846069,1.16497,1.165027,1.164887,1.165292,1.165385,1.165229,1.164764,0.368248,1.0,1.0,9800.0,50.0,600.0,27.0,0.353641,0.770012,0.417898,0.444852,0.766015,0.429971,0.372925,-0.675362
327.558014,26.986067,22.590393,26.960375,-934.857727,-2034.617432,-1104.736938,-1175.325439,-2024.794922,-1138.795166,-985.893616,1791.530151,1.164943,1.165002,1.164865,1.165259,1.165376,1.165183,1.164716,0.368269,1.0,1.0,9800.0,50.0,600.0,27.0,0.353738,0.769872,0.418018,0.444727,0.766155,0.430905,0.373049,-0.677891
330.816986,26.99124,22.597012,26.961563,-934.73053,-2034.780273,-1104.962402,-1175.910034,-2025.371826,-1140.656738,-986.556335,1793.15271,1.164959,1.165019,1.164871,1.165252,1.16541,1.165228,1.164748,0.368443,1.0,1.0,9800.0,50.0,600.0,27.0,0.353689,0.769934,0.418103,0.444949,0.766374,0.431609,0.3733,-0.678505
334.066986,26.999403,22.609438,26.960312,-935.043274,-2035.014771,-1105.729492,-1176.700195,-2026.110352,-1143.287231,-986.88562,1792.235352,1.16494,1.165014,1.164849,1.165258,1.165383,1.165204,1.164747,0.368267,1.0,1.0,9800.0,50.0,600.0,27.0,0.353808,0.770022,0.418393,0.445248,0.766653,0.432605,0.373424,-0.678158
337.319,27.016579,22.608564,26.959312,-935.463928,-2035.078491,-1105.709351,-1176.68689,-2026.489014,-1145.744751,-989.358215,1788.034424,1.164953,1.165036,1.164868,1.165277,1.165392,1.16522,1.16476,0.368174,1.0,1.0,9800.0,50.0,600.0,27.0,0.353967,0.770046,0.418386,0.445242,0.766796,0.433534,0.37436,-0.676568
340.57901,27.02458,22.609938,26.960688,-936.46759,-2035.863037,-1106.691162,-1177.384766,-2027.902344,-1148.742432,-990.200623,1784.757446,1.164938,1.165028,1.164837,1.165254,1.165363,1.165203,1.164754,0.368154,1.0,1.0,9800.0,50.0,600.0,27.0,0.354347,0.770343,0.418757,0.445507,0.767331,0.434669,0.374679,-0.675328
343.838989,27.023674,22.615244,26.959999,-936.520813,-2036.203613,-1107.174194,-1178.261353,-2028.296387,-1150.621094,-991.21521,1786.022217,1.164892,1.164975,1.164845,1.165251,1.165393,1.165206,1.164738,0.368188,1.0,1.0,9800.0,50.0,600.0,27.0,0.354367,0.770472,0.41894,0.445838,0.76748,0.43538,0.375063,-0.675807
347.118011,27.003189,22.605255,26.961187,-937.397705,-2036.621582,-1107.95166,-1178.47876,-2029.214233,-1153.923828,-991.561157,1789.874878,1.164907,1.164983,1.164841,1.165246,1.165378,1.165192,1.164731,0.368149,1.0,1.0,9800.0,50.0,600.0,27.0,0.354699,0.77063,0.419234,0.445921,0.767827,0.436629,0.375193,-0.677265
350.369995,27.011724,22.578156,26.960062,-937.519348,-2037.012451,-1108.641846,-1179.252441,-2029.976807,-1156.485474,-992.041504,1790.368408,1.164939,1.16498,1.164855,1.165256,1.165393,1.165199,1.164729,0.368231,1.0,1.0,9800.0,50.0,600.0,27.0,0.354745,0.770778,0.419495,0.446213,0.768116,0.437599,0.375375,-0.677451
353.628998,27.001375,22.537508,26.960501,-938.38208,-2037.18103,-1109.026733,-1179.425659,-2030.492798,-1157.831665,-992.325195,1791.489746,1.164915,1.164986,1.164862,1.165291,1.165428,1.16522,1.16473,0.3681,1.0,1.0,9800.0,50.0,600.0,27.0,0.355071,0.770842,0.419641,0.446279,0.768311,0.438108,0.375482,-0.677876
356.891998,26.98868,22.551245,26.957251,-938.576538,-2037.619507,-1109.977051,-1180.020752,-2031.122314,-1159.949707,-992.976074,1788.562744,1.164936,1.165024,1.164877,1.16524,1.165396,1.165223,1.16474,0.368052,1.0,1.0,9800.0,50.0,600.0,27.0,0.355145,0.771008,0.42,0.446504,0.768549,0.438909,0.375729,-0.676768
360.153015,26.978384,22.580965,26.95775,-938.578796,-2037.114746,-1109.691528,-1179.730103,-2031.192749,-1161.619263,-995.822266,1792.177002,1.164971,1.16504,1.164887,1.165305,1.165437,1.165235,1.16478,0.368163,1.0,1.0,9800.0,50.0,600.0,27.0,0.355146,0.770817,0.419892,0.446394,0.768576,0.439541,0.376806,-0.678136
363.411987,26.989054,22.603069,26.959249,-939.065247,-2038.363403,-1110.430786,-1180.365112,-2031.995483,-1164.131958,-994.357483,1788.457275,1.164973,1.165035,1.164866,1.165278,1.165377,1.16519,1.164722,0.368197,1.0,1.0,9800.0,50.0,600.0,27.0,0.35533,0.771289,0.420172,0.446634,0.76888,0.440492,0.376251,-0.676728
366.669006,26.982065,22.616869,26.960438,-939.32074,-2037.765503,-1110.900879,-1180.733521,-2032.450806,-1166.580444,-994.63855,1788.507568,1.164943,1.165035,1.164882,1.165292,1.165403,1.165226,1.164774,0.368337,1.0,1.0,9800.0,50.0,600.0,27.0,0.355426,0.771063,0.42035,0.446774,0.769052,0.441418,0.376358,-0.676747
369.927002,26.967556,22.624548,26.959126,-940.148132,-2038.660156,-1112.23645,-1182.124268,-2033.968384,-1170.0802,-996.568176,1788.052002,1.164942,1.164994,1.164858,1.165242,1.165363,1.165186,1.164729,0.368389,1.0,1.0,9800.0,50.0,600.0,27.0,0.355739,0.771402,0.420855,0.4473,0.769626,0.442743,0.377088,-0.676575
373.178986,26.961206,22.610001,26.959562,-940.478027,-2038.915649,-1112.29187,-1182.172729,-2034.243164,-1172.218506,-997.598633,1787.186157,1.164924,1.16498,1.16483,1.16524,1.165398,1.165175,1.164732,0.368518,1.0,1.0,9800.0,50.0,600.0,27.0,0.355864,0.771498,0.420876,0.447318,0.76973,0.443552,0.377478,-0.676247
376.437988,26.970116,22.596138,26.960751,-940.893738,-2039.228638,-1112.855713,-1182.85376,-2034.933228,-1174.572021,-999.726929,1785.780884,1.164916,1.165017,1.164883,1.165321,1.165429,1.165238,1.164779,0.36853,1.0,1.0,9800.0,50.0,600.0,27.0,0.356022,0.771617,0.42109,0.447576,0.769991,0.444442,0.378283,-0.675716
379.692993,26.990173,22.609438,26.96125,-941.508728,-2039.519653,-1113.564941,-1183.883911,-2035.581299,-1176.422729,-999.929687,1785.952759,1.164954,1.165042,1.1649,1.165292,1.165425,1.165273,1.16479,0.368477,1.0,1.0,9800.0,50.0,600.0,27.0,0.356254,0.771727,0.421358,0.447966,0.770237,0.445143,0.37836,-0.675781
382.951996,26.978224,22.619928,26.959499,-942.008484,-2039.678223,-1113.966187,-1184.105713,-2036.082764,-1178.435913,-999.759705,1787.988892,1.165006,1.165086,1.164939,1.165344,1.16546,1.165287,1.164841,0.36841,1.0,1.0,9800.0,50.0,600.0,27.0,0.356443,0.771787,0.42151,0.44805,0.770426,0.445904,0.378296,-0.676551
386.213989,26.98884,22.566917,26.961374,-942.44696,-2040.021362,-1114.74231,-1184.852295,-2037.178833,-1181.481323,-1001.948547,1787.938354,1.164964,1.16507,1.164894,1.165304,1.16543,1.165243,1.1648,0.368369,1.0,1.0,9800.0,50.0,600.0,27.0,0.356609,0.771917,0.421804,0.448332,0.770841,0.447057,0.379124,-0.676532
389.46701,26.977903,22.579279,26.959875,-942.697083,-2040.287109,-1115.044678,-1185.118896,-2037.775513,-1184.415894,-1002.216553,1789.194336,1.16501,1.165055,1.164917,1.165306,1.165424,1.165245,1.164809,0.36833,1.0,1.0,9800.0,50.0,600.0,27.0,0.356704,0.772017,0.421918,0.448433,0.771067,0.448167,0.379225,-0.677007
392.720001,26.973049,22.597261,26.960125,-943.162781,-2040.598022,-1115.556763,-1185.520752,-2037.971558,-1186.880981,-1002.657104,1789.089966,1.164997,1.165078,1.164919,1.165327,1.165447,1.165262,1.164788,0.368467,1.0,1.0,9800.0,50.0,600.0,27.0,0.35688,0.772135,0.422112,0.448585,0.771141,0.4491,0.379392,-0.676968
395.973999,26.989853,22.611561,26.960312,-943.978882,-2041.110474,-1116.400024,-1186.630859,-2039.442261,-1189.994751,-1003.767151,1787.745972,1.164966,1.165037,1.164888,1.165306,1.165419,1.165233,1.164783,0.368514,1.0,1.0,9800.0,50.0,600.0,27.0,0.357189,0.772329,0.422431,0.449005,0.771698,0.450278,0.379812,-0.676459
399.237,26.986599,22.572474,26.959,-944.021729,-2041.187622,-1116.509277,-1186.809326,-2039.619385,-1191.255493,-1003.674072,1786.581665,1.165,1.165084,1.164938,1.165348,1.165491,1.165314,1.164824,0.368622,1.0,1.0,9800.0,50.0,600.0,27.0,0.357205,0.772358,0.422472,0.449073,0.771765,0.450755,0.379777,-0.676019
402.490997,26.978544,22.550121,26.961937,-944.422241,-2041.573486,-1117.437988,-1187.646362,-2040.413086,-1193.719116,-1002.658325,1785.83728,1.165004,1.165069,1.164915,1.165326,1.165446,1.165272,1.164826,0.368806,1.0,1.0,9800.0,50.0,600.0,27.0,0.357357,0.772504,0.422823,0.449389,0.772065,0.451687,0.379392,-0.675737
405.752991,26.965208,22.587646,26.959688,-945.101318,-2041.592773,-1117.657227,-1187.889038,-2040.972778,-1195.422241,-1004.505859,1785.922485,1.165009,1.16508,1.164919,1.16532,1.165496,1.165296,1.164821,0.368909,1.0,1.0,9800.0,50.0,600.0,27.0,0.357614,0.772511,0.422906,0.449481,0.772277,0.452332,0.380092,-0.675769
409.01001,26.98996,22.59745,26.958937,-945.410095,-2042.322998,-1118.50293,-1188.350342,-2041.544312,-1197.705444,-1004.511658,1785.911011,1.164977,1.165072,1.164893,1.165305,1.165429,1.165262,1.164803,0.368821,1.0,1.0,9800.0,50.0,600.0,27.0,0.35773,0.772788,0.423226,0.449656,0.772493,0.453196,0.380094,-0.675765
412.269012,26.995562,22.58877,26.95775,-945.987427,-2042.550903,-1118.580933,-1188.513306,-2041.849487,-1199.679443,-1004.452271,1787.747437,1.16499,1.16507,1.164914,1.16534,1.16545,1.165274,1.164807,0.368933,1.0,1.0,9800.0,50.0,600.0,27.0,0.357949,0.772874,0.423256,0.449717,0.772608,0.453943,0.380071,-0.67646
415.527008,27.003883,22.534136,26.959126,-945.84613,-2042.172485,-1119.138794,-1188.976074,-2042.813477,-1202.09729,-1005.452332,1784.720825,1.164958,1.165053,1.164901,1.165326,1.165433,1.165269,1.164791,0.368811,1.0,1.0,9800.0,50.0,600.0,27.0,0.357895,0.772731,0.423467,0.449893,0.772973,0.454857,0.38045,-0.675314
418.781006,27.017059,22.53857,26.962688,-947.341125,-2043.725708,-1120.678467,-1190.52356,-2044.148071,-1204.724854,-1008.485535,1785.160034,1.164937,1.165008,1.164879,1.165275,1.165436,1.165269,1.164761,0.36871,1.0,1.0,9800.0,50.0,600.0,27.0,0.358461,0.773318,0.42405,0.450478,0.773478,0.455852,0.381597,-0.675481
422.039001,27.013966,22.575533,26.960125,-947.705444,-2043.901855,-1120.586548,-1190.791138,-2044.830078,-1206.907837,-1008.436401,1785.766235,1.164962,1.165012,1.164872,1.165277,1.165397,1.165242,1.164769,0.368704,1.0,1.0,9800.0,50.0,600.0,27.0,0.358599,0.773385,0.424015,0.450579,0.773736,0.456678,0.381579,-0.67571
425.296997,26.995775,22.603006,26.959938,-948.20874,-2044.341553,-1121.47229,-1191.608276,-2045.281372,-1209.785889,-1010.126221,1785.680054,1.16495,1.165049,1.164886,1.165311,1.165434,1.165248,1.164803,0.368565,1.0,1.0,9800.0,50.0,600.0,27.0,0.358789,0.773551,0.42435,0.450889,0.773907,0.457767,0.382218,-0.675677
428.558014,27.001057,22.594141,26.957188,-948.883362,-2044.53894,-1121.945923,-1191.732178,-2046.109619,-1211.81958,-1009.915039,1789.350586,1.164986,1.165076,1.164949,1.165333,1.165467,1.165305,1.16484,0.368662,1.0,1.0,9800.0,50.0,600.0,27.0,0.359045,0.773626,0.424529,0.450935,0.77422,0.458536,0.382138,-0.677066
431.807007,27.001057,22.582651,26.957624,-949.336975,-2045.334106,-1123.06604,-1192.838989,-2047.070801,-1213.627197,-1011.785156,1789.445435,1.164984,1.165067,1.164916,1.165312,1.165429,1.165281,1.164814,0.368674,1.0,1.0,9800.0,50.0,600.0,27.0,0.359216,0.773927,0.424953,0.451354,0.774584,0.45922,0.382846,-0.677102
435.066986,26.980839,22.603382,26.959063,-949.905701,-2045.963623,-1123.899414,-1193.864624,-2048.096924,-1215.893433,-1012.282715,1789.322632,1.164953,1.165036,1.164896,1.16533,1.165427,1.165281,1.164811,0.368756,1.0,1.0,9800.0,50.0,600.0,27.0,0.359432,0.774165,0.425268,0.451742,0.774972,0.460078,0.383034,-0.677056
438.325012,26.975718,22.605316,26.959812,-950.542236,-2045.912231,-1124.153198,-1193.699829,-2048.189697,-1217.712158,-1012.921204,1791.548828,1.16501,1.165079,1.164936,1.165348,1.165445,1.165318,1.164812,0.36888,1.0,1.0,9800.0,50.0,600.0,27.0,0.359672,0.774146,0.425364,0.45168,0.775007,0.460766,0.383276,-0.677898
441.584015,26.979877,22.634226,26.958626,-951.016724,-2046.05603,-1124.044434,-1194.444336,-2048.666016,-1219.582642,-1013.649963,1791.058594,1.165018,1.165069,1.164909,1.165359,1.165453,1.165262,1.164799,0.36886,1.0,1.0,9800.0,50.0,600.0,27.0,0.359852,0.7742,0.425323,0.451962,0.775188,0.461474,0.383552,-0.677713
444.846008,26.983185,22.606878,26.960501,-951.560242,-2046.568604,-1125.260742,-1195.147339,-2049.005859,-1221.23877,-1013.846619,1791.416748,1.165,1.165064,1.164931,1.16534,1.165477,1.165303,1.164839,0.368845,1.0,1.0,9800.0,50.0,600.0,27.0,0.360058,0.774394,0.425784,0.452228,0.775316,0.4621,0.383626,-0.677848
448.097992,26.979931,22.578781,26.957687,-952.147888,-2047.272705,-1126.260742,-1196.049805,-2049.923584,-1223.411987,-1014.171387,1790.943848,1.164997,1.165059,1.164904,1.165322,1.165462,1.165285,1.164797,0.368766,1.0,1.0,9800.0,50.0,600.0,27.0,0.36028,0.77466,0.426162,0.452569,0.775664,0.462923,0.383749,-0.677669
451.356995,26.980892,22.539631,26.958687,-952.416748,-2047.423462,-1126.488892,-1196.700562,-2050.307617,-1225.172852,-1017.110413,1789.776245,1.165004,1.16509,1.164942,1.16535,1.165472,1.165279,1.164827,0.369,1.0,1.0,9800.0,50.0,600.0,27.0,0.360382,0.774718,0.426248,0.452815,0.775809,0.463589,0.384861,-0.677227
454.615997,26.985266,22.535011,26.959499,-953.015686,-2047.56897,-1127.151978,-1197.343506,-2051.589111,-1227.998047,-1016.342285,1791.93335,1.165021,1.165075,1.164928,1.165349,1.165463,1.165297,1.164812,0.368884,1.0,1.0,9800.0,50.0,600.0,27.0,0.360608,0.774773,0.426499,0.453059,0.776294,0.464658,0.38457,-0.678043
457.872986,26.97529,22.540255,26.955812,-953.203796,-2047.540771,-1127.129517,-1197.242676,-2051.760498,-1230.365479,-1016.975586,1791.995972,1.165029,1.165107,1.164975,1.16535,1.165513,1.165322,1.164869,0.369011,1.0,1.0,9800.0,50.0,600.0,27.0,0.36068,0.774762,0.426491,0.453021,0.776359,0.465554,0.38481,-0.678067
461.135986,26.967236,22.561298,26.958563,-953.640625,-2048.161377,-1127.752686,-1197.566162,-2052.790527,-1232.641602,-1017.368835,1789.413818,1.165064,1.16512,1.164935,1.165382,1.165505,1.165317,1.164841,0.368992,1.0,1.0,9800.0,50.0,600.0,27.0,0.360845,0.774997,0.426726,0.453143,0.776748,0.466415,0.384959,-0.67709
464.386993,26.963127,22.600571,26.958,-954.434509,-2048.527832,-1128.831543,-1198.397827,-2053.103271,-1234.564819,-1018.499084,1790.311768,1.164994,1.165077,1.164925,1.165344,1.165449,1.165275,1.164836,0.369093,1.0,1.0,9800.0,50.0,600.0,27.0,0.361145,0.775135,0.427135,0.453458,0.776867,0.467143,0.385386,-0.67743
467.64801,26.972197,22.56111,26.957937,-954.986206,-2048.454346,-1129.136841,-1198.865723,-2054.155518,-1236.143188,-1018.81665,1787.893311,1.165005,1.165111,1.16494,1.165339,1.165449,1.165286,1.164818,0.369198,1.0,1.0,9800.0,50.0,600.0,27.0,0.361354,0.775108,0.42725,0.453635,0.777265,0.46774,0.385507,-0.676515
470.902008,26.954752,22.563108,26.957062,-955.624146,-2049.134766,-1130.200562,-1199.474243,-2054.840332,-1238.163086,-1019.247192,1786.412598,1.164997,1.165087,1.164928,1.165359,1.165488,1.165316,1.164865,0.369169,1.0,1.0,9800.0,50.0,600.0,27.0,0.361595,0.775365,0.427653,0.453865,0.777524,0.468504,0.385669,-0.675955
